epoch,value
0,169.24942377929688
1,166.07823310546874
2,162.05568676757812
3,158.57938674316406
4,156.47449653320314
5,154.8776877685547
6,153.46574792480467
7,152.00676201171876
8,150.7550159423828
9,149.768099609375
10,148.99788469238283
11,148.38148439941406
12,147.87718793945314
13,147.45574704589845
14,147.04355576171875
15,146.6876412109375
16,146.39498161621094
17,146.1417494140625
18,145.9006877441406
19,145.67457478027345
20,145.44031140136718
21,145.2515985595703
22,145.08039038085937
23,144.90097839355468
24,144.76211489257813
25,144.59376135253908
26,144.4467662841797
27,144.2758487060547
28,144.07719111328126
29,143.8536923095703
30,143.6183229248047
31,143.34863603515626
32,143.08100034179688
33,142.81309443359376
34,142.50206435546875
35,142.15679768066406
36,141.82332734375
37,141.47871374511718
38,141.17778649902343
39,140.90893547363282
40,140.69536765136718
41,140.50436779785156
42,140.3398509765625
43,140.18024438476561
44,140.03105190429687
45,139.8875502685547
46,139.78555786132813
47,139.699680859375
48,139.60096474609375
49,139.5240518066406
50,139.407069921875
51,139.3037559814453
52,139.20698227539063
53,139.1245630859375
54,139.0316378173828
55,138.95828374023438
56,138.8794143798828
57,138.8117430908203
58,138.74084880371095
59,138.67162895507812
